index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
37513,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
68294,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
56616,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
93990,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93238,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92833,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
46169,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33481,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
91368,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
105147,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
97044,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91273,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
19306,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
97549,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99969,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95920,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
56813,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88479,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
20646,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
85291,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
81801,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
84000,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
97855,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
42472,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
106077,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
100944,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30925,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89752,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
96872,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39074,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
67257,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
96844,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95460,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
51593,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
105296,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
75597,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
107785,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
91589,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
93628,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9369,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
12676,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
107784,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
49834,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
89202,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
107264,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
98016,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
56706,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50707,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10233,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
95957,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
62830,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
107829,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
32350,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
26090,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
65537,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52493,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31130,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
7660,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
58812,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
56876,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
25424,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
84016,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
105349,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
30868,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
76852,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
44511,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
58834,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16738,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
59566,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4149,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
23099,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
40096,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
100431,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52132,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45254,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55753,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
107067,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10264,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
95292,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
81162,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
93817,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99701,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
45446,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
89777,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40444,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
100687,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
20032,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
23183,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
95233,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
56965,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
57665,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
43077,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93990,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
90855,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
56062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
77617,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
72564,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73509,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100334,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
33062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
70583,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25158,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
87313,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
85067,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
76069,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
101138,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17273,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
104309,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
64725,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12420,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100431,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
46559,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
85872,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
25424,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51158,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
59724,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100109,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
46589,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
92809,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
103574,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
79829,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
93981,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
93237,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
62830,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57829,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45798,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
14336,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
94873,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8700,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
61476,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
102298,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
91223,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56270,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
80254,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97732,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
62901,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
85763,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8812,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
72941,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30317,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
74235,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
81538,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11655,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
98127,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4036,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11653,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9795,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
35141,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
36203,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89367,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
78827,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
48967,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
56163,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
106535,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
66890,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
91758,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
63849,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
808,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
101913,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93772,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35140,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
88450,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
60420,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
62939,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
55869,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91918,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21786,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22577,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
73116,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
32194,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
76501,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21507,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86730,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
42823,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51882,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
78185,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
45578,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
37670,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
79160,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
54859,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
86645,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
93256,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38236,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99963,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59081,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105147,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
76395,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28194,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
73394,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
68507,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10918,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
56960,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
92775,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
87968,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
88558,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
87880,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18073,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63016,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63032,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
13652,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
70302,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
67434,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41983,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40219,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9201,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
71324,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
99976,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12674,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
14569,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
99524,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39510,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
101995,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
68842,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
74927,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8911,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
56227,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
67050,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
64700,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25827,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62677,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
34550,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
66880,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95807,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
73384,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
96594,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
104238,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
39028,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
79090,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
74095,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
99242,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62741,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62806,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
94073,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99963,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
29568,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
99789,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
4344,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
105657,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
79294,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
68405,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32220,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
15784,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
100574,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
67160,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83861,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
56785,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107660,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
103967,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
44431,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
97231,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9112,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99543,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
98759,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
70791,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39677,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
103967,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
52375,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
105283,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
93837,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
94325,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
45464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
104803,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
90000,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
76344,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53868,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
95460,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28802,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99771,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
32410,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31695,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
46945,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11653,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
31229,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63849,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
70132,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
87249,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30936,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
14555,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
52541,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
93024,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23082,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
61667,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
27892,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
25850,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86433,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
30234,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
19614,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
63693,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51118,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
94280,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
83190,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
77142,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
60420,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40575,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
81831,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10179,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
98105,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
84468,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
61784,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
83427,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
57721,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
89673,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
62178,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62094,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
17989,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
50456,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
35053,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
84278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
17925,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
93221,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
66795,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
69211,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
69185,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
94518,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107588,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
39373,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
78047,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
37289,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
98637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
87533,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
87045,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
73650,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79263,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
101929,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
96828,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
92792,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
52226,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8840,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
58523,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
84091,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
39271,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
23500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
102972,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
89485,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
19697,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
47261,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
79425,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
102227,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
101058,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88248,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42867,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
102975,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
50509,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50613,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
64288,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
94482,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
3833,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
17804,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
43288,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107238,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
49183,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
95908,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
40917,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92344,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32766,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
31695,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
62699,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
64463,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
60140,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
73384,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
87207,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
43692,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100887,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
100106,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
53951,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
30334,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
48093,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
69801,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
22017,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
39423,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
66795,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38115,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
41227,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
42667,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
39970,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100290,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
101137,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
94444,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
84502,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
47840,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
72676,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94054,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13054,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
81041,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
59338,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52094,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
83120,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
81749,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63849,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
47604,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
38281,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
98629,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83120,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43252,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
72941,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
45925,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73918,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97839,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
60198,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70130,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
