index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
78618,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
64738,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
19465,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
78344,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
45802,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
44424,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
80444,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2996,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
79648,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
103979,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91397,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
87034,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
100425,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
86973,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
23185,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
63418,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
106797,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
65957,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
82387,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53553,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
92833,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
12113,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95242,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
57809,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
83406,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
73793,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
98739,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
95453,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
81306,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76425,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
74843,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
70298,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
89421,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
22526,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
92724,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
64709,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
44384,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
106318,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
104997,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
78344,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
104853,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
93116,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
34544,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
84359,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63456,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
64738,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105150,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
98040,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
73921,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
68172,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
372,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
101530,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60743,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
36872,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35693,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54321,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
64463,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
78162,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
19548,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
64094,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
55185,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
82749,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
26563,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
77440,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
46805,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
58420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
93553,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
53718,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31944,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95035,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
93114,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
61460,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
77735,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83056,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
50427,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
75875,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
35998,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
66315,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
101995,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42849,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21392,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21515,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
59453,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
46600,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
65224,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
21087,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
57567,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8992,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105326,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10238,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62939,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
72145,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
68904,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
97673,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
13557,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
55148,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
93443,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
76735,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
49890,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45578,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
86544,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
96870,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
25206,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20921,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41187,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
72099,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
102832,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
57271,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
48677,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60268,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
65699,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64696,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
28517,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
95242,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48556,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
97119,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
105574,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
45643,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
69645,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
49082,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
58488,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
71138,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
25893,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
46852,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
67257,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
70144,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51935,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
102338,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93397,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100106,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
68799,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
37785,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
106299,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70987,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
107200,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
90405,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
19164,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
87116,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
20840,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97914,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
83171,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
81740,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
77441,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80814,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90821,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
94726,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
91473,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
42615,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
36679,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
20298,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
96410,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
88097,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
103181,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
20312,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
100476,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
27836,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
65709,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
33820,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91878,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
104238,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
18225,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74447,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
93080,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97953,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
64036,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
59805,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
75750,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99742,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
63456,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78372,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101791,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
104241,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
99701,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
101651,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
103143,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64768,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107829,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
27703,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
9157,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54821,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
8513,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
96695,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
59081,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
80193,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
79501,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
81819,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
89485,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
89137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54554,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
35457,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70196,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
39677,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
80225,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
72288,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
82790,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
38398,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95518,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
61815,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11829,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12167,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
92446,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
58146,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
73571,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
49280,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19261,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63040,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
56674,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
14958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45654,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97696,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
60935,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
86207,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
74606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93964,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78413,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
94958,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54556,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62085,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
94325,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54396,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
101916,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
14330,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
49900,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
58834,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
97758,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
74992,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
96927,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
68413,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
65753,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59002,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90075,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
97866,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20508,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
88740,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
92529,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2168,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
45159,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23326,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
38752,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2489,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
56227,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
49594,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
72158,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
105472,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
56691,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
46643,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
83786,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
95681,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
42849,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88479,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
72285,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92554,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
17138,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
40051,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
12565,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33816,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
29231,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
53549,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
88951,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28695,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
36106,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
70266,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
96180,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
62637,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
102206,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
88002,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21868,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
62136,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
107765,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79542,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
74302,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
102864,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
73282,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6625,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
78482,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
27277,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
66202,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
74634,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
24858,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21287,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
638,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32521,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
97616,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
84527,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
783,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
75094,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
51896,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
78858,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
56674,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35702,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
70763,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
86937,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
8187,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
58644,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
62441,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
77334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
40443,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
96894,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
103284,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
91374,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
86068,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
44604,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
61018,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
29172,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
61480,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
61128,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
91400,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
101869,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33658,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33249,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90014,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105423,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
29295,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3492,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
54251,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
48619,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
82191,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
89411,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
95832,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
22509,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99075,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
56145,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
19944,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
27631,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
14763,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
75664,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26760,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
65409,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89472,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
18063,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
57483,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
65649,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12676,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
46852,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
97782,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
69979,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56566,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
64580,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
102434,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
69363,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
37998,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
58674,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39423,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
66298,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
66975,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
93981,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
59621,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
45187,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
37,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
49082,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101916,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
42997,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22145,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
95862,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50983,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31157,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
92547,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31860,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
30055,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
85720,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
32521,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
56227,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50293,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
85787,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
57941,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
81873,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
80815,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
69663,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
88070,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19314,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21341,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
69185,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
103824,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
22290,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
79888,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
52936,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21383,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3193,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
105293,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
103454,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26604,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
58812,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
46764,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57687,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
107130,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
93371,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
94366,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43591,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25197,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
72576,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105424,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
44884,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
39151,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
76816,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
90360,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
67273,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
44614,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
37852,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
105389,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
83751,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
